Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_CH,w_EU,w_JP,w_UK,w_AU,w_EM
2017-06-30,-0.011663766245259473,-0.011663766245259473,0.002022089092722723,1.6280557262900943,0.0,0.0,0.5462489249910277,-0.5462489249910277,0.5462489249910277,0.0,0.5462489249910277,-0.5462489249910277,-0.5462489249910277
2017-07-31,-0.011318018108059732,-0.011318018108059732,0.022005885679033055,2.210987677288789,0.0,0.0,-0.553323214952479,0.553323214952479,0.553323214952479,0.0,-0.553323214952479,-0.553323214952479,0.553323214952479
2017-08-31,0.0060015648456918525,0.0060015648456918525,0.00584148243217264,1.6846321074289043,0.0,0.0,-0.552487609051939,-0.552487609051939,0.552487609051939,-0.552487609051939,0.0,0.552487609051939,0.552487609051939
2017-09-30,0.0029147321832317455,0.0029147321832317455,0.00906143931035297,0.011253727174126427,0.0,0.0,-0.5557385061347416,-0.5557385061347416,0.5557385061347416,-0.5557385061347416,0.0,0.5557385061347416,0.5557385061347416
2017-10-31,-0.011843498019249835,-0.011843498019249835,0.009645278270554725,1.1210626020079792,0.0,0.0,-0.5575363037851185,0.5575363037851185,0.5575363037851185,-0.5575363037851185,-0.5575363037851185,0.0,0.5575363037851185
2017-11-30,0.0031436586315325005,0.0031436586315325005,0.019164037216149454,1.6849048461273008,0.0,0.0,-0.5624451453006463,-0.5624451453006463,0.5624451453006463,-0.5624451453006463,0.5624451453006463,0.5624451453006463,0.0
2017-12-31,0.0029649238766109648,0.0029649238766109648,0.009201129183511458,1.7115371895042886,0.0,0.0,0.5732378630648806,-0.5732378630648806,-0.5732378630648806,-0.5732378630648806,0.5732378630648806,0.0,0.5732378630648806
2018-01-31,0.02752325493027318,0.02752325493027318,0.03921029056158454,1.7304238790766504,0.0,0.0021021013305981,-0.5785070256486502,-0.5785070256486502,0.09641783760810836,0.09641783760810836,0.7713427008648669,-0.5785070256486502,0.7713427008648669
2018-02-28,-0.027156552837133766,-0.027156552837133766,-0.02834679728743905,1.4054286861906957,0.0,0.0019017109693872,-0.5808534297380502,-0.5808534297380502,0.7744712396507336,-0.5808534297380502,0.0968089049563417,0.0968089049563417,0.7744712396507336
2018-03-31,0.008354941206312758,0.008354941206312758,-0.00728771115939475,1.9042675965628726,0.0,0.0021021013305981,-0.5812740283708808,-0.5812740283708808,-0.5812740283708808,1.0462932510675853,0.2325096113483523,0.2325096113483523,0.2325096113483523
2018-04-30,-0.006350383652972303,-0.006350383652972303,0.00014495789194790554,0.03708137361501708,0.0,0.0021021013305981,-0.5941956477671645,-0.5941956477671645,-0.5941956477671645,1.0695521659808958,0.23767825910686574,0.23767825910686574,0.23767825910686574
2018-05-31,-0.04585016698496389,-0.04585016698496389,-0.00011321096188876556,1.586726779073554,0.0,0.0022023115407312,-0.6209573729521385,-0.6209573729521385,0.6209573729521385,0.6209573729521385,0.6209573729521385,-0.6209573729521385,0.0
2018-06-30,-0.012011220893741584,-0.012011220893741584,-0.0011180551899069302,3.039797706918018,0.0,0.0021021013305981,0.8553925661163818,-0.6415444245872864,-0.6415444245872864,-0.6415444245872864,0.10692407076454773,0.10692407076454773,0.8553925661163818
