Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_CH,w_EU,w_AU,w_US,w_EM,w_UK,w_JP
2019-04-30,-0.0024794151982597823,-0.0024794151982597823,0.020777573931244575,2.0027193461853234,0.0,0.0021021013305981,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0
2019-05-31,0.001557836264997503,0.001557836264997503,-0.029996475949694235,3.001389778134149,0.0,0.0022023115407312,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0
2019-06-30,0.0033532250036414357,0.0033532250036414357,0.04999135496314566,2.000878094964791,0.0,0.0020019011404841,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0
2019-07-31,0.003605676537814295,0.003605676537814295,0.0015678813367745459,0.0027523236102221516,0.0,0.0022023115407312,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0
2019-08-31,0.003048980827721093,0.003048980827721093,-0.002773893700075858,2.00280673087875,0.0,0.0022023115407312,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0
2019-09-30,-0.003945481128878159,-0.003945481128878159,0.00862274153863729,1.0012335390027463,0.0,0.0020019011404841,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0
2019-10-31,-0.0029006375062804457,-0.0029006375062804457,0.018173240003715785,0.0019727405644390794,0.0,0.0023025317718852,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0
2019-11-30,-0.0014838492350028876,-0.0014838492350028876,0.013750309234619396,2.0009008905654393,0.0,0.0020019011404841,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0
2019-12-31,0.0007806333392120779,0.0007806333392120779,0.020515276085801615,4.001256392589061,0.0,0.0021021013305981,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0
2020-01-31,0.00043730803803421203,0.00043730803803421203,0.001923143953016515,1.9997796896902433,0.0,0.0021021013305981,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0
2020-02-29,-0.006643858984298386,-0.006643858984298386,-0.0506886868571228,0.8340457644296807,0.0,0.0019017109693872,-1.0,-1.0,0.16666666666666669,1.3333333333333335,-1.0,0.16666666666666669,1.3333333333333335
2020-03-31,0.008221885621393477,0.008221885621393477,-0.08414931867719855,3.6699885961588157,0.0,0.0022023115407312,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0
2020-04-30,0.0019488448982805107,0.0019488448982805107,0.0697126065172946,2.0046026695602084,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0
2020-05-31,0.0029651306403185584,0.0029651306403185584,0.030710140853440704,4.00097442244914,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0
2020-06-30,0.004906129315790042,0.004906129315790042,0.019168911234368036,0.0014825653201592792,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0
2020-07-31,0.0032324939718005874,0.0032324939718005874,0.043781175312144205,0.003104988342078563,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0
2020-08-31,-2.6841320988402195e-05,-2.6841320988402195e-05,0.04069283072625751,1.002338000457149,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0
2020-09-30,-0.0005784818657635915,-0.0005784818657635915,-0.022758643181454152,1.0004015601466436,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0
2020-10-31,0.0005613660717572744,0.0005613660717572744,-0.020080974124981332,1.000207382030964,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0
2020-11-30,0.0001938718735020606,0.0001938718735020606,0.0868150094360649,2.000379958326259,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0
2020-12-31,-0.0022191595713666468,-0.0022191595713666468,0.03274153850777162,0.0002954668083015588,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0
2021-01-31,0.0012149223165608403,0.0012149223165608403,-0.010730473811064067,2.00131143008714,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0
2021-02-28,-0.0019346346233076739,-0.0019346346233076739,0.009075558981538112,1.9995469135300508,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0
2021-03-31,0.0001582341404628984,0.0001582341404628984,0.016089199073018756,0.9993403465962933,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0
2021-04-30,5.175876190421924e-05,5.175876190421924e-05,0.03584719411672821,4.000476415441308,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0
2021-05-31,-7.826939381616604e-05,-7.826939381616604e-05,0.013122096765466162,5.000077586733895,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0
2021-06-30,3.6610470739957936e-05,3.6610470739957936e-05,0.007374803812440822,4.000140876516865,0.0,0.0,-1.0,-1.0,1.333333333333333,0.16666666666666663,1.333333333333333,-1.0,0.16666666666666663
2021-07-31,-4.4273036119868436e-05,-4.4273036119868436e-05,0.01760951100907282,3.000257518788902,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2021-08-31,5.166892190744399e-05,5.166892190744399e-05,0.01595749429376836,2.0002678586486873,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0
2021-09-30,0.0027037464187535942,0.0027037464187535942,-0.03557635104270762,2.00007670019576,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0
2021-10-31,0.0044363998248504455,0.0044363998248504455,0.03874738575279579,0.0014543973538126975,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0
2021-11-30,-0.004357469878458642,-0.004357469878458642,-0.01559509742998444,1.0022181999124253,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0
2021-12-31,0.0007917189088801533,0.0007917189088801533,0.028800877524167934,3.0025246043430114,0.0,0.0,1.333333333333333,-1.0,-1.0,0.16666666666666663,1.333333333333333,-1.0,0.16666666666666663
2022-01-31,0.006103505534447606,0.006103505534447606,-0.043852140977422516,4.000752632434042,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0
2022-02-28,0.0018067221970572052,0.0018067221970572052,-0.02079213272012881,2.001910302107265,0.0,0.0,-1.0,1.333333333333333,1.333333333333333,-1.0,0.16666666666666663,-1.0,0.16666666666666663
