Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_AU,w_CH,w_EM,w_EU,w_JP,w_UK,w_US
2016-09-30,0.014633660845405874,0.014633660845405874,0.005790199333901125,0.7034752158507497,0.0,0.0002,0.0,-0.700322333285027,0.46332084867017886,0.23219104402474805,0.7059912565066909,-0.45563559013282506,-0.23091156493835976
2016-10-31,0.015968699437169144,0.015968699437169144,-0.019046579664470986,0.9385507286460899,0.0,0.0002,0.4592062696081351,-0.6795844393297505,-0.22822894026018337,0.0,0.6693911252856787,-0.43591212331801193,0.23109680745130123
2016-11-30,-0.06617140438070081,-0.06617140438070081,0.0150758408630991,0.2654338818124027,0.0,0.0001,0.4487712688629046,-0.6727409902130738,-0.22698373030687746,0.2224938438733155,0.6339971515522365,-0.47170894814920616,0.0
2016-12-31,-0.015765454610972608,-0.015765454610972608,0.02430890857393364,0.44633358117842925,0.0,0.0003,0.6494554256421531,-0.6622516727144663,-0.2204656565891236,0.0,0.43276155414670714,-0.43688666331497955,0.2216215582187366
2017-01-31,0.015390863287259077,0.015390863287259077,0.024399205081860664,0.45835337836363865,0.0,0.0004,0.4740044767133312,-0.6936047970077324,0.0,-0.230667944293541,0.6990156049234953,-0.45839486740965535,0.22503839036136125
2017-02-28,0.013528067903801268,0.013528067903801268,0.028305195232747327,1.3842611292107905,0.0,0.0004,-0.45417703783089197,0.0,0.22498027463361311,-0.6598653883483518,0.6741235163098405,-0.2211377203715428,0.44960442351113444
2017-03-31,-0.004201104213675155,-0.004201104213675155,0.011473333778207806,0.6847154054291823,0.0,0.0003,-0.22371106800615687,0.0,0.6729881709306103,-0.6769558358751872,0.4536371483279474,-0.4545368237308902,0.2243773041400014
2017-04-30,-0.015000723708826194,-0.015000723708826194,0.015329756057862465,0.23202663242862812,0.0,0.0005,-0.4410783664511659,0.0,0.6731985786038305,-0.6881584486067261,0.4480497747256736,-0.23158435524329143,0.2245720932628531
2017-05-31,0.010135253320210017,0.010135253320210017,0.022151706942694194,0.6885168078599055,0.0,0.0006,-0.44423400958288445,0.45901825811469676,0.6882271217033645,-0.691585565378297,-0.22501618567236892,0.0,0.223725634135699
2017-06-30,-0.0057855404940860495,-0.0057855404940860495,0.0042543191443555894,0.2473252487156447,0.0,0.0006,-0.23129214253800937,0.4502499893260451,0.6716272635230425,-0.6798835771829775,-0.43987756184859705,0.0,0.22339048822641042
