Date,AU,GB,CH,JP,EU,US
1999-03-01,0.013430500000000001,,-0.009072441858977959,-0.008531011668486802,-0.008885789429202443,0.0011711249999999986
1999-04-01,0.0029116999999999997,-0.0029289500000000005,-0.011992288358190935,0.004421510485934114,-0.005132077847144085,0.0023415000000000016
1999-05-01,0.0029116999999999997,-0.0036234000000000014,-0.012607388358190936,0.0023985104859341145,-0.005458127847144086,0.0023415000000000016
1999-06-01,0.0029116999999999997,-0.0021687999999999994,-0.012708238358190935,0.004935060485934114,-0.0057990778471440855,0.0023415000000000016
1999-07-01,0.004264199999999999,-0.0016445000000000019,-0.01300103833234009,0.008823373800170582,0.0005965497602916196,0.0016308750000000004
1999-08-01,0.004264199999999999,-0.0009202499999999992,-0.01226783833234009,0.011893023800170582,0.0017717497602916209,0.0016308750000000004
1999-09-01,0.004264199999999999,-0.0023397999999999995,-0.01052168833234009,0.008821673800170581,0.00307934976029162,0.0016308750000000004
1999-10-01,0.004204099999999999,-0.005619500000000001,0.00013762765135909728,-0.0033198825408335885,0.011626090046996395,0.006758749999999999
1999-11-01,0.004204099999999999,-0.006338450000000001,0.0011403276513590977,-0.00891118254083359,0.013000940046996395,0.006758749999999999
1999-12-01,0.004204099999999999,-0.007054900000000001,0.0033086276513590966,-0.00741678254083359,0.014842240046996396,0.006758749999999999
2000-01-01,0.0160834,-0.01237215,0.02267851358358608,0.013171354610294799,0.015148821530262101,0.004895000000000002
2000-02-01,0.0160834,-0.0109481,0.02179441358358608,0.015201104610294799,0.0156809215302621,0.004895000000000002
2000-03-01,0.0160834,-0.01375225,0.020195613583586083,0.0172409546102948,0.014899321530262102,0.004895000000000002
2000-04-01,0.020451199999999996,-0.0070105,0.021326076366043105,0.010368454701558994,0.014925908423332437,0.0058326249999999975
2000-05-01,0.020451199999999996,-0.006283199999999999,0.022306376366043105,0.012395204701558995,0.015882008423332438,0.0058326249999999975
2000-06-01,0.020451199999999996,-0.00491385,0.023607976366043105,0.012394704701558994,0.01790985842333244,0.0058326249999999975
2000-07-01,0.043357700000000006,-0.0047114999999999995,0.022913355591103073,0.007521771211144656,0.009573789153926933,0.004068625000000001
2000-08-01,0.043357700000000006,-0.006082400000000001,0.01803770559110307,0.005480971211144656,0.008884089153926931,0.004068625000000001
2000-09-01,0.043357700000000006,-0.0033027000000000004,0.018256855591103075,0.006005421211144656,0.00986998915392693,0.004068625000000001
2000-10-01,0.038713,-0.0008026999999999999,0.01352520125290071,0.01613557583510395,0.0025212814967403886,0.0027215
2000-11-01,0.038713,-0.00011554999999999985,0.01608795125290071,0.02016427583510395,0.002226331496740389,0.0027215
2000-12-01,0.038713,-0.0014829499999999994,0.01217385125290071,0.02172057583510395,0.0008901314967403873,0.0027215
2001-01-01,0.0322347,0.003627300000000001,-0.009717317218903596,-0.0005840597104970675,-0.0041629118136865,-0.0026945000000000024
2001-02-01,0.0322347,0.002922599999999999,-0.012487267218903596,-0.0010858597104970679,-0.004716161813686497,-0.0026945000000000024
2001-03-01,0.0322347,0.0043234499999999995,-0.010803017218903596,-0.003138709710497068,-0.003994861813686499,-0.0026945000000000024
2001-04-01,0.0304167,0.01168245,-0.01249233795307433,-0.008401001648089932,-0.006904795548194452,-0.006213
2001-05-01,0.0304167,0.013716100000000002,-0.010387087953074333,-0.008906001648089933,-0.005397795548194454,-0.006213
2001-06-01,0.0304167,0.01232105,-0.012606687953074333,-0.009412951648089932,-0.008127795548194452,-0.006213
2001-07-01,-0.03644410000000001,0.0144701,-0.009699576302217154,-0.012939506673247735,-0.008530443752770473,-0.004557375000000001
2001-08-01,-0.03644410000000001,0.01791095,-0.007383126302217152,-0.012936356673247735,-0.009116043752770475,-0.004557375000000001
2001-09-01,-0.03644410000000001,0.013761949999999998,-0.010837926302217154,-0.010911056673247734,-0.011623593752770474,-0.004557375000000001
2001-10-01,-0.026423299999999997,0.043084399999999995,-0.01477449147122772,-0.021224434314860798,-0.011097029513862666,-0.01537975
2001-11-01,-0.026423299999999997,0.0410365,-0.01939249147122772,-0.0237661343148608,-0.012880229513862666,-0.01537975
2001-12-01,-0.026423299999999997,0.043100799999999995,-0.01710549147122772,-0.0268299343148608,-0.012684079513862667,-0.01537975
2002-01-01,-0.030488400000000002,0.0331452,-0.015155373419781664,-0.026091466822381233,-0.01121376466313883,-0.0013938749999999993
2002-02-01,-0.030488400000000002,0.03313825,-0.011911773419781665,-0.027140616822381235,-0.01180551466313883,-0.0013938749999999993
2002-03-01,-0.030488400000000002,0.03313125,-0.013617023419781665,-0.024059016822381235,-0.01256906466313883,-0.0013938749999999993
2002-04-01,-0.0330656,0.0215611,-0.010541716625540227,-0.008817568694967878,-0.009341265350280877,0.003816875000000001
2002-05-01,-0.0330656,0.017484200000000002,-0.015783216625540226,-0.007783868694967878,-0.012578765350280876,0.003816875000000001
2002-06-01,-0.0330656,0.0168225,-0.016467266625540225,-0.007267968694967878,-0.012579015350280876,0.003816875000000001
2002-07-01,0.007437199999999998,0.091197,-0.015783522750921777,0.0049134673860547606,-0.00669112659605727,0.000588499999999997
2002-08-01,0.007437199999999998,0.08845259999999999,-0.011658772750921777,0.00491531738605476,-0.005175726596057266,0.000588499999999997
2002-09-01,0.007437199999999998,0.09053655,-0.009658772750921776,0.005432217386054761,-0.004429426596057266,0.000588499999999997
2002-10-01,-0.002286,-0.07344185,-0.0006958748924589886,0.014061293898211383,3.9256927852317214e-05,0.008941749999999998
2002-11-01,-0.002286,-0.07207039999999999,-0.0005883748924589882,0.017680543898211384,0.001379906927852316,0.008941749999999998
2002-12-01,-0.002286,-0.07209009999999999,-0.0009027748924589872,0.019224293898211384,0.00116775692785232,0.008941749999999998
2003-01-01,0.0030816000000000003,-0.0729906,-4.652406822948851e-05,0.02196687619396658,-0.0003821216405905485,0.0021168750000000024
2003-02-01,0.0030816000000000003,-0.07298620000000001,-0.00019957406822948944,0.02405912619396658,0.001500878359409449,0.0021168750000000024
2003-03-01,0.0030816000000000003,-0.07231695,0.00247502593177051,0.02304177619396658,0.0014960783594094498,0.0021168750000000024
2003-04-01,-0.002078500000000004,-0.081128,-0.005350973459468414,0.013693023335670084,-0.003498890219942003,-0.0024376250000000023
2003-05-01,-0.002078500000000004,-0.0804117,-0.004393623459468413,0.012137073335670084,-0.0032451402199420044,-0.0024376250000000023
2003-06-01,-0.002078500000000004,-0.08039665,-0.002114123459468413,0.010585823335670083,-0.0014466402199420046,-0.0024376250000000023
2003-07-01,-0.006187999999999996,-0.2152688,-0.008982530011457157,0.004978303977641176,-0.002593210611140191,0.0020172500000000034
2003-08-01,-0.006187999999999996,-0.21458820000000003,-0.010269330011457157,0.004447353977641177,-0.002873860611140191,0.0020172500000000034
2003-09-01,-0.006187999999999996,-0.21458770000000002,-0.010424180011457156,0.004455353977641177,-0.00224166061114019,0.0020172500000000034
2003-10-01,-0.004693300000000001,0.0210596,-0.010139704635985234,0.007503001949155841,-0.0023842860978469486,0.006193124999999999
2003-11-01,-0.004693300000000001,0.0210596,-0.008236104635985236,0.002313451949155841,-0.0017557360978469466,0.006193124999999999
2003-12-01,-0.004693300000000001,0.02038645,-0.007707204635985236,0.002317301949155841,-0.0027589360978469493,0.006193124999999999
2004-01-01,-0.012495200000000001,0.044393449999999994,0.003427790738843868,0.007527714122492369,0.003591945859006693,0.0030581249999999983
2004-02-01,-0.012495200000000001,0.044393999999999996,0.0025067407388438684,0.008061614122492369,0.001556445859006694,0.0030581249999999983
2004-03-01,-0.012495200000000001,0.04241135,-0.0003816592611561309,0.007011714122492369,0.0016937958590066953,0.0030581249999999983
2004-04-01,-0.0006640999999999973,0.05027185,0.015084141987664976,0.0024404016884001624,0.010146581416360592,0.006329499999999998
2004-05-01,-0.0006640999999999973,0.05356515,0.018343691987664976,0.0024419516884001623,0.013341481416360592,0.006329499999999998
2004-06-01,-0.0006640999999999973,0.054886,0.018535041987664976,0.006091601688400162,0.012135081416360593,0.006329499999999998
2004-07-01,-0.0031845000000000033,0.11456640000000001,0.02732273718038026,0.006225479752882575,0.0089283588748718,0.0037242499999999967
2004-08-01,-0.0031845000000000033,0.11456515000000002,0.026682187180380255,0.0062215797528825745,0.0087233588748718,0.0037242499999999967
2004-09-01,-0.0031845000000000033,0.11326520000000002,0.026013937180380257,0.0067463297528825746,0.006974508874871799,0.0037242499999999967
2004-10-01,0.0006725999999999989,0.0169148,0.019207122831441804,-0.0022592969394435304,0.005367468470944501,-0.001010999999999998
2004-11-01,0.0006725999999999989,0.0182118,0.020037022831441802,0.00194240306055647,0.0042394184709445,-0.001010999999999998
2004-12-01,0.0006725999999999989,0.018855700000000003,0.018703022831441804,-0.0017324969394435304,0.005495218470944502,-0.001010999999999998
